"   ","OUTPACKID","DEPTID","OUTBILLNO","GOODSID","PACKNUM","BARCODE","GOODSLOCID","OWNERNAME","OWNERNO","GOODSOWNERMANAGENUM","GOODSOWNERPACKNUM","MANAGENUM","INBEGINTIME","CONTRACTNO","OLDGOODSSTATENAME","OLDGOODSSTATENO","GOODSSTATENAME","GOODSSTATENO","GOODSTYPENAME","GOODSTYPE","KINDNAME","KINDNO","SHOPSIGNNAME","SHOPSIGNID","PRODAREANAME","PRODAREAID","GOODSBATCHNUM","GRADENUM","GRADENUMTHICK","GRADENUMWIDTH","GRADENUMLENGTH","GROSSWEIGHT","OUTGROSSWEIGHT","OUTNETWEIGHT","NETWEIGHT","POUNDWEIGHT","CHECKWEIGHT","SHEETNUM","PACKTYPE","QUALITYMEMO","FIRSTINOWNERID","FIRSTINDATE","INBILLID","MATERIALGOODSID","INTYPE","MEMO","CUSTBILL","SENDFLAG","VELFLAG","R_RECORD_CREATE_DATE","R_RECORD_CREATE_USER","R_RECORD_UPDATE_DATE","R_RECORD_UPDATE_USER","R_RECORD_IS_DELETED","FOREIGNLISTNO","CREATEID","CREATERNAME","SIDEMARK","STOCKTYPE","OUTBILLPICKOWNERNAME","R_RECORD_CHANGE_FLAG","INCUSTTIME","CUSTDAY","SDPRICE","OUTTYPE","EXTSYSKINDID","EXTSYSSHOPSIGNID","EXTSYSGRADENUM","PRODSTOVENO","CHECK_TYPE","SINGLESHEETNUM","SINGLESHEET","GRADENUMXH","OUTBILLPICKOWNERNO","OUTPASSWORD","SHIPNO","SHIPNAME","SHIPCD","SHIPLEVEL","SORT_EMP","LENGTH_PRODUCT_MAX","PACKTYPENAME","DBCKFLAG","DBOWNER","DISPERSESHEET","OUTCARNO","OUTCUSTTIME","PLY","ORIGINOUTSHEETNUM","OUTSHEETNUM","ORIGINOUTNETWEIGHT","ISSPLIT","PREFOREIGNLISTNO","DRAWNO","HANDNO","SAVENO","LOCLV2","GRADENUMWHDW","OPTFLAG","PAYEDFLAG","SALE_PRICE_AT","PRICE","CHANGEOWNERTIMES","CONTRACT_ID","CONTRACT_SUBID","JYZXFLAG","OUTBILLDATE","ROLLPLY","READYOUT","VALIDDATE","LOCKCOUNT","LOCLV1"
"82","7b6743f961944a2dbd846c08057c4758","0101","CK1407100027","47348ded897248249d4e3356598d8cce","R4134304101-04","1232207891337","KN1111","上海圣冶实业有限公司","KH01074","TI15140600059","R4134304101","I4DC000225","2014/7/10 1:05:48","TI15140600059","正常在库","20","已出库","40","加工成品","018004","开平板","PZ006004","B510L","GZ000241","","","","3.2*1250*2230","3.200000","1250.000000","2230.000000","3.460000","3.460000","3.460000","3.460000","3.460000","3.460000","49.000000","007001                          ","","KH00004","2014/7/10 1:05:48","","0114070455","60","","","0","1","2014/7/10 16:31:32","100003","","","0","33584","100003","钱晓平","","未知","上海圣冶实业有限公司","2","2014/7/10 1:05:48","1","","正常出库","","","","153891","","0.000000","0.000000","0.000000","KH01074","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/10 16:31:30","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"83","3f5ffc235b084ecca9f730aa39c56e22","0101","CK1407100027","c1291dbfbe244e49b3f0d0e63f50c0a4","R4134304101-05","1232207891344","KN1111","上海圣冶实业有限公司","KH01074","TI15140600059","R4134304101","I4DC000225","2014/7/10 1:05:48","TI15140600059","正常在库","20","已出库","40","加工成品","018004","开平板","PZ006004","B510L","GZ000241","","","","3.2*1250*2230","3.200000","1250.000000","2230.000000","3.460000","3.460000","3.460000","3.460000","3.460000","3.460000","49.000000","007001                          ","","KH00004","2014/7/10 1:05:48","","0114070455","60","","","0","1","2014/7/10 16:31:32","100003","","","0","33584","100003","钱晓平","","未知","上海圣冶实业有限公司","2","2014/7/10 1:05:48","1","","正常出库","","","","153891","","0.000000","0.000000","0.000000","KH01074","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/10 16:31:30","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"84","65e7d405c0214488856926584486b79d","0101","CK1407100027","b34bd5d1ffaf40bcb9854a85de9f78af","R4134304101-06","1232207891351","KN1111","上海圣冶实业有限公司","KH01074","TI15140600059","R4134304101","I4DC000225","2014/7/10 1:05:48","TI15140600059","正常在库","20","已出库","40","加工成品","018004","开平板","PZ006004","B510L","GZ000241","","","","3.2*1250*2230","3.200000","1250.000000","2230.000000","3.040000","3.040000","3.040000","3.040000","3.040000","3.040000","43.000000","007001                          ","","KH00004","2014/7/10 1:05:48","","0114070455","60","","","0","1","2014/7/10 16:31:32","100003","","","0","33584","100003","钱晓平","","未知","上海圣冶实业有限公司","2","2014/7/10 1:05:48","1","","正常出库","","","","153891","","0.000000","0.000000","0.000000","KH01074","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/10 16:31:30","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"85","5001def4c8c94b5189e0268061c0bcab","0101","CK1407100027","ef8320f2646e4ef39098d4e7359aa0cc","R4134304101-07","1232207891368","KN1111","上海圣冶实业有限公司","KH01074","TI15140600059","R4134304101","I4DC000225","2014/7/10 1:05:48","TI15140600059","正常在库","20","已出库","40","加工成品","018004","开平板","PZ006004","B510L","GZ000241","","","","3.2*1250*100/400","3.200000","1250.000000","2230.000000","0.020000","0.020000","0.020000","0.020000","0.020000","0.020000","2.000000","007001                          ","","KH00004","2014/7/10 1:05:48","","0114070455","60","","","0","1","2014/7/10 16:31:32","100003","","","0","33584","100003","钱晓平","","未知","上海圣冶实业有限公司","2","2014/7/10 1:05:48","1","","正常出库","","","","153891","","0.000000","0.000000","0.000000","KH01074","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/10 16:31:30","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"86","00ebb8ae59f04d298c2573b386fcb066","0101","CK1407100027","87cd46dbf2d3491986ddcdf45ee45a4f","R4134202701-02","1232207878239","KN1111","上海圣冶实业有限公司","KH01074","TI15140600059","R4134202701","I4DC000225","2014/7/10 1:05:48","TI15140600059","正常在库","20","已出库","40","加工成品","018004","开平板","PZ006004","B510L","GZ000241","","","","3.2*1250*2230","3.200000","1250.000000","2230.000000","3.740000","3.740000","3.740000","3.740000","3.740000","3.740000","53.000000","007001                          ","","KH00004","2014/7/10 1:05:48","","0114070455","60","","","0","1","2014/7/10 16:31:32","100003","","","0","33584","100003","钱晓平","","未知","上海圣冶实业有限公司","2","2014/7/10 1:05:48","1","","正常出库","","","","153891","","0.000000","0.000000","0.000000","KH01074","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/10 16:31:30","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"87","7f560313f6f04486a20dfd0c1e3318d7","0101","CK1407100027","fa96f60c3e8041bcb8d5e9d3fcfed721","R4134202701-03","1232207878246","KN1111","上海圣冶实业有限公司","KH01074","TI15140600059","R4134202701","I4DC000225","2014/7/10 1:05:48","TI15140600059","正常在库","20","已出库","40","加工成品","018004","开平板","PZ006004","B510L","GZ000241","","","","3.2*1250*2230","3.200000","1250.000000","2230.000000","3.740000","3.740000","3.740000","3.740000","3.740000","3.740000","53.000000","007001                          ","","KH00004","2014/7/10 1:05:48","","0114070455","60","","","0","1","2014/7/10 16:31:32","100003","","","0","33584","100003","钱晓平","","未知","上海圣冶实业有限公司","2","2014/7/10 1:05:48","1","","正常出库","","","","153891","","0.000000","0.000000","0.000000","KH01074","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/10 16:31:30","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"88","7f11d9b66fe0485bb62636a320cdc469","0101","CK1407100027","aaf27e8cbdd64a4aa11435c9e561ee34","R4134202701-04","1232207878253","KN1111","上海圣冶实业有限公司","KH01074","TI15140600059","R4134202701","I4DC000225","2014/7/10 1:05:48","TI15140600059","正常在库","20","已出库","40","加工成品","018004","开平板","PZ006004","B510L","GZ000241","","","","3.2*1250*2230","3.200000","1250.000000","2230.000000","3.740000","3.740000","3.740000","3.740000","3.740000","3.740000","53.000000","007001                          ","","KH00004","2014/7/10 1:05:48","","0114070455","60","","","0","1","2014/7/10 16:31:32","100003","","","0","33584","100003","钱晓平","","未知","上海圣冶实业有限公司","2","2014/7/10 1:05:48","1","","正常出库","","","","153891","","0.000000","0.000000","0.000000","KH01074","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/10 16:31:30","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"89","158df89476be438c8b0977782a29274f","0101","CK1407100027","42db0d6b7f264978b39a1d04d6491013","R4134202701-05","1232207878260","KN1111","上海圣冶实业有限公司","KH01074","TI15140600059","R4134202701","I4DC000225","2014/7/10 1:05:48","TI15140600059","正常在库","20","已出库","40","加工成品","018004","开平板","PZ006004","B510L","GZ000241","","","","3.2*1250*2230","3.200000","1250.000000","2230.000000","3.740000","3.740000","3.740000","3.740000","3.740000","3.740000","53.000000","007001                          ","","KH00004","2014/7/10 1:05:48","","0114070455","60","","","0","1","2014/7/10 16:31:32","100003","","","0","33584","100003","钱晓平","","未知","上海圣冶实业有限公司","2","2014/7/10 1:05:48","1","","正常出库","","","","153891","","0.000000","0.000000","0.000000","KH01074","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/10 16:31:30","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"90","0829f00910bc420cafc2c56d15db5ce1","0101","CK1407090046","c166941c862a4b28bde8a64e48dde30f","114633601900","114633601900","JB1531","武汉宝钢华中贸易有限公司","KH00132","TI151406000091","114633601900","I4LC000403","2014/7/6 15:03:00","TI151406000091","正常在库","20","已出库","40","普通货物","018001","直发卷","PZ001001014","QStE420TM","GZ000052","宝钢","","","3.9*1342*C","3.900000","1342.000000","0.000000","24.280000","24.280000","24.280000","24.280000","24.280000","0.000000","1.000000","","","KH00132","2014/7/8 9:22:24","RK1407080006","","20","","","1","1","2014/7/9 22:40:42","100060","2014/7/10 10:52:49","100003","0","DC140701469","100060","潘华良","","室内存储","上海共佳品种钢有限公司","2","2014/7/8 9:22:24","2","","正常出库","直发卷","QStE420TM","3.9*1342*C","14132521","","0.000000","0.000000","0.000000","KH04157","","","","","","","0.000000","","0","","0.000000","","2014/7/9 22:40:44","0","0.000000","0.000000","0.000000","0","DC140701469","","","","","","","","","","0","","","0","","0","","","",""
"91","f1d2d3a8464243a7a70ada26eb75c93e","0101","CK1407100022","1B4D8CF6E0B5489DAC795552735EB5EB","1120421711058","1231210013095","TFCB1152","上海辰易贸易发展有限公司","KH00261","","","TFDCY20121224G","2012/12/24 12:34:00","","正常在库","20","已出库","40","普通货物","018001","热卷","PZ001001004","SPA-H","GZ002893","首钢","CD000137","","2.8*1335*0","2.800000","1335.000000","0.000000","21.210000","21.210000","21.210000","21.210000","0.000000","0.000000","1.000000","","","KH00261","2012/12/24 12:32:00","","","20","","","0","1","2014/7/10 15:22:49","100002","","","0","297265","100002","顾陆萍","","室外存储","上海辰易贸易发展有限公司","2","2012/12/24 12:32:00","563","","正常出库","","","","","","0.000000","0.000000","0.000000","KH00261","","","","","","","0.000000","","0","","0.000000","","2014/7/10 15:22:50","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"92","d0cb1f754539467ca260170d292bdc1f","0101","CK1407100022","dfbc801b56424641a9fdd2a34175135d","1410021311042","1232207958054","CA1111","上海辰易贸易发展有限公司","KH00261","","","CY20140424","2014/4/24 9:22:01","","正常在库","20","已出库","40","普通货物","018001","热卷","PZ001001004","SPA-H","GZ002893","首钢","CD000137","","4*1400*0","4.000000","1400.000000","0.000000","11.820000","11.820000","11.820000","11.820000","11.820000","0.000000","1.000000","","","KH00261","2014/4/24 9:22:01","RK1404240011","","20","","","0","1","2014/7/10 15:22:49","100002","","","0","297265","100002","顾陆萍","","室内存储","上海辰易贸易发展有限公司","2","2014/4/24 9:22:01","77","","正常出库","","","","","","1.000000","0.000000","0.000000","KH00261","","","","","","","0.000000","","0","","0.000000","","2014/7/10 15:22:50","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"93","87524f485c154a99b3b85291476b3b3d","0101","CK1407110001","fdde1cc9df154c33968b0ae2ad2021cf","X140608011S-01","1232207619979","KB1111","上海乐钢供应链管理有限公司","KH06297","","","MXD兴宁7720140702T","2014/7/8 21:04:53","","正常在库","20","已出库","40","加工成品","018004","带钢","PZ001001030","Q235B","GZ000419","本钢","CD000057","","3.25*207*0","3.250000","207.000000","0.000000","3.125000","3.125000","3.125000","3.125000","3.125000","3.125000","1.000000","007001                          ","","KH01528","2014/7/8 21:04:53","","0114070314","60","","","0","1","2014/7/11 4:53:03","1919","","","0","14000426","1919","徐雨亭","","未知","上海乐钢供应链管理有限公司","2","2014/7/8 21:04:53","2","","正常出库","","","","","","0.000000","0.000000","0.000000","KH06297","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/11 4:53:07","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"94","f0935619683942adae723755000c0576","0101","CK1407110001","e68f6d2131f6478daa8b27f977a441d4","X140608011S-02","1231208882283","BK1111","上海乐钢供应链管理有限公司","KH06297","","","MXD兴宁7720140702T","2014/7/8 21:04:53","","正常在库","20","已出库","40","加工成品","018004","带钢","PZ001001030","Q235B","GZ000419","本钢","CD000057","","3.25*207*0","3.250000","207.000000","0.000000","3.125000","3.125000","3.125000","3.125000","3.125000","3.125000","1.000000","007001                          ","","KH01528","2014/7/8 21:04:53","","0114070314","60","","","0","1","2014/7/11 4:53:03","1919","2014/7/14 14:05:28","100033","0","14000426","1919","徐雨亭","","未知","上海乐钢供应链管理有限公司","2","2014/7/8 21:04:53","2","","正常出库","","","","","","0.000000","0.000000","0.000000","KH06297","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/11 4:53:07","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"95","e923ca2ee8d34bdcb06d09630cf87803","0101","CK1407110001","3c2ee88312574c9da00faaed100ce209","X140608011S-03","1231208330920","BK1111","上海乐钢供应链管理有限公司","KH06297","","","MXD兴宁7720140702T","2014/7/8 21:04:53","","正常在库","20","已出库","40","加工成品","018004","带钢","PZ001001030","Q235B","GZ000419","本钢","CD000057","","3.25*207*0","3.250000","207.000000","0.000000","3.125000","3.125000","3.125000","3.125000","3.125000","3.125000","1.000000","007001                          ","","KH01528","2014/7/8 21:04:53","","0114070314","60","","","0","1","2014/7/11 4:53:03","1919","2014/7/14 14:05:28","100033","0","14000426","1919","徐雨亭","","未知","上海乐钢供应链管理有限公司","2","2014/7/8 21:04:53","2","","正常出库","","","","","","0.000000","0.000000","0.000000","KH06297","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/11 4:53:07","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"96","b4f58d5c4b7f45e29bb9525a1e754bd8","0101","CK1407110001","e0eab35e389942a9a88d51e407510049","X140608011S-04","1232207620005","KB1111","上海乐钢供应链管理有限公司","KH06297","","","MXD兴宁7720140702T","2014/7/8 21:04:53","","正常在库","20","已出库","40","加工成品","018004","带钢","PZ001001030","Q235B","GZ000419","本钢","CD000057","","3.25*207*0","3.250000","207.000000","0.000000","3.125000","3.125000","3.125000","3.125000","3.125000","3.125000","1.000000","007001                          ","","KH01528","2014/7/8 21:04:53","","0114070314","60","","","0","1","2014/7/11 4:53:03","1919","","","0","14000426","1919","徐雨亭","","未知","上海乐钢供应链管理有限公司","2","2014/7/8 21:04:53","2","","正常出库","","","","","","0.000000","0.000000","0.000000","KH06297","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/11 4:53:07","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"97","a4eb09ff53a245a481fbb6662a902a24","0101","CK1407110001","fa602d2abfe748d9ac57f8f7524cea5f","X140608011S-05","1232207620012","KB1111","上海乐钢供应链管理有限公司","KH06297","","","MXD兴宁7720140702T","2014/7/8 21:04:53","","正常在库","20","已出库","40","加工成品","018004","带钢","PZ001001030","Q235B","GZ000419","本钢","CD000057","","3.25*207*0","3.250000","207.000000","0.000000","3.125000","3.125000","3.125000","3.125000","3.125000","3.125000","1.000000","007001                          ","","KH01528","2014/7/8 21:04:53","","0114070314","60","","","0","1","2014/7/11 4:53:03","1919","","","0","14000426","1919","徐雨亭","","未知","上海乐钢供应链管理有限公司","2","2014/7/8 21:04:53","2","","正常出库","","","","","","0.000000","0.000000","0.000000","KH06297","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/11 4:53:07","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"98","1da196e109bd4e4bad5465fd8efd8ce6","0101","CK1407110001","17cc1d718d7946098c1c3d137747d85a","X140608011S-06","1232207620029","KB1111","上海乐钢供应链管理有限公司","KH06297","","","MXD兴宁7720140702T","2014/7/8 21:04:53","","正常在库","20","已出库","40","加工成品","018004","带钢","PZ001001030","Q235B","GZ000419","本钢","CD000057","","3.25*207*0","3.250000","207.000000","0.000000","3.125000","3.125000","3.125000","3.125000","3.125000","3.125000","1.000000","007001                          ","","KH01528","2014/7/8 21:04:53","","0114070314","60","","","0","1","2014/7/11 4:53:03","1919","","","0","14000426","1919","徐雨亭","","未知","上海乐钢供应链管理有限公司","2","2014/7/8 21:04:53","2","","正常出库","","","","","","0.000000","0.000000","0.000000","KH06297","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/11 4:53:07","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
"99","4f62affebf174a8497e9294585f9de0b","0101","CK1407110001","2b6e46031e0f4423a6397a09ebf02920","X140608011S-07","1232207620036","KB1111","上海乐钢供应链管理有限公司","KH06297","","","MXD兴宁7720140702T","2014/7/8 21:04:53","","正常在库","20","已出库","40","加工成品","018004","带钢","PZ001001030","Q235B","GZ000419","本钢","CD000057","","3.25*BS*2+BT*1","3.250000","207.000000","0.000000","0.350000","0.350000","0.350000","0.350000","0.350000","0.350000","3.000000","007001                          ","","KH01528","2014/7/8 21:04:53","","0114070314","60","","","0","1","2014/7/11 4:53:03","1919","","","0","14000426","1919","徐雨亭","","未知","上海乐钢供应链管理有限公司","2","2014/7/8 21:04:53","2","","正常出库","","","","","","0.000000","0.000000","0.000000","KH06297","","","","","","","0.000000","裸包装","0","","0.000000","","2014/7/11 4:53:07","0","0.000000","0.000000","0.000000","0","","","","","","","","","","","0","","","0","","0","","","",""
